0,lct,acc,coop,qunt,qual,expert
3983,0.45,1,0,0.452925707,0.243508441,0
3984,0.39,1,0,0.392705457,0.380127195,0
3985,0.5,1,0,0.503328402,0.335414294,0
3986,0,1,0,0.000328731,0.412543904,0
3987,0.435,1,0,0.437911736,0.308067316,0
3988,0.4,1,0,0.402605194,0.242888222,0
3989,0.3,1,0,0.301964168,0.239992088,0
3990,0.425,1,0,0.427806542,0.304784924,0
3991,0.47,1,0.006944444,0.473218277,0.354675015,0
3992,0.45,0.02,0,0.453213346,0.41335435,0
3993,0.335,1,0,0.337393984,0.374901513,0
3994,0.425,1,0,0.427806542,0.301439713,0
3995,0.475,1,0,0.478127055,0.300300066,0
3996,0,1,0,0.000246548,0.388778863,0
3997,0,1,0,0.000205457,0.378137487,0
3998,0.475,0.02,0,0.478127055,0.306643151,0
3999,0.5,1,0,0.50324622,0.242047003,0
4000,0.5,1,0,0.50324622,0.242047003,0
4001,0.45,1,0,0.452966798,0.05037941,0
4002,0.5,1,0,0.503328402,0.308453501,0
4003,0.4,0.02,0.006944444,0.402605194,0.011791588,0
4004,0.45,1,0,0.45300789,0.035374763,0
4005,0,1,0,0.000821828,0.608686774,0
4006,0.4,0.02,0,0.402605194,0.001425389,0
4007,0.4,0.02,0,0.402605194,0.041924993,0
4008,0.45,1,0.006944444,0.452925707,0.028221624,0
4009,0,1,0,0.000123274,0.05514197,0
4010,0.45,0.02,0.006944444,0.452925707,0.017855425,0
4011,0.45,0.02,0,0.452925707,0.001425389,0
4012,0.45,1,0.006944444,0.452925707,0.028221624,0
4013,0.45,1,0,0.452925707,0.011791588,0
4014,0.45,0.02,0,0.452925707,0.001425389,0
4015,0.425,0.02,0,0.427806542,0.037286545,0
4016,0.45,0.02,0,0.452925707,0.001425389,0
4017,0.45,1,0.006944444,0.452925707,0.025494957,0
4018,0.45,0.02,0,0.452966798,0.002850778,0
4019,0.375,0.02,0,0.377486029,0.002850778,0
4020,0.5,1,0.013888889,0.503369494,0.005701555,0
4021,0.425,1,0,0.427806542,0.033949374,0
4022,0.45,0.02,0,0.452925707,0.032523985,0
4023,0.45,1,0,0.452925707,0.001425389,0
4024,0.45,0.02,0,0.452925707,0.001425389,0
4025,0.45,1,0,0.452966798,0.247735472,0
4026,0.45,0.02,0,0.452925707,0.001425389,0
4027,0.45,0.02,0,0.452966798,0.094414271,0
4028,0.45,0.02,0,0.452925707,0.001425389,0
4029,0.35,1,0,0.352325773,0.046077049,0
4030,0,1,0.006944444,0.000205457,0.25290338,0
4031,0.35,1,0,0.352366864,0.074842561,0
4032,0.325,0.02,0,0.327165516,0.03571085,0
4033,0.455,1,0,0.458204306,0.385312837,0
4034,0.45,0.02,0.006944444,0.452925707,0.022157786,0
4035,0,1,0.006944444,0.000452005,0.015679277,0
4036,0.495,1,0.006944444,0.498666174,0.411067192,0
4037,0.375,1,0.013888889,0.377486029,0.002850778,0
4038,0.45,0.02,0,0.452925707,0.001425389,0
4039,0.25,0.02,0,0.251643655,0.001425389,0
4040,0.45,0.02,0,0.452925707,0.001425389,0
4041,0.45,1,0.006944444,0.452925707,0.001425389,0
4042,0.45,1,0,0.452925707,0.022157786,0
4043,0.45,1,0,0.452925707,0.034285462,0
4044,0.45,1,0.006944444,0.452925707,0.011791588,0
4045,0.44,1,0,0.442984878,0.053230188,0
4046,0.45,1,0,0.452925707,0.001425389,0
4047,0.465,1,0.020833333,0.468104043,0.0414386,0
4048,0.485,1,0,0.488725345,0.798032482,0
4049,0.43,1,0.006944444,0.432961867,0.320799193,0
4050,0.45,1,0,0.452925707,0.011791588,0
4051,0.485,1,0,0.488519888,0.247002052,0
4052,0.5,0.02,0,0.503287311,0.002850778,0
4053,0.45,1,0,0.452925707,0.001425389,0
4054,0.45,0.02,0,0.452925707,0.001425389,0
4055,0.45,0.02,0,0.452925707,0.001425389,0
4056,0,1,0.006944444,0.000452005,0.261034818,0
4057,0.45,0.02,0,0.452925707,0.001425389,0
4058,0.44,1,0,0.44302597,0.124521482,0
4059,0.45,0.02,0,0.453048981,0.005701555,0
4060,0.37,1,0.013888889,0.372864892,0.540249948,0
4061,0.45,0.02,0,0.452925707,0.001425389,0
4062,0.475,1,0,0.478209237,0.026433953,0
4063,0.45,0.02,0,0.452925707,0.001425389,0
4064,0.45,0.02,0,0.452925707,0.001425389,0
4065,0.39,1,0,0.392664366,0.105671686,0
4066,0.45,1,0,0.452925707,0.028221624,0
4067,0.45,0.02,0,0.452925707,0.043796841,0
4068,0.5,0.02,0,0.503410585,0.340736083,0
4069,0.45,0.02,0,0.452925707,0.001425389,0
4070,0.475,1,0.006944444,0.478209237,0.005701555,0
4071,0.45,0.02,0,0.452925707,0.030526988,0
4072,0.45,0.02,0,0.452925707,0.001425389,0
4073,0.5,1,0,0.503287311,0.037286545,0
4074,0.5,0.02,0,0.503287311,0.299746261,0
4075,0.45,0.02,0,0.452925707,0.001425389,0
4076,0,1,0.006944444,0.000205457,0.371896284,0
4077,0.45,1,0.006944444,0.452925707,0.011791588,0
4078,0.45,0.02,0,0.452925707,0.001425389,0
4079,0.5,1,0,0.503328402,0.268630562,0
4080,0.45,0.02,0,0.452925707,0.001425389,0
4081,0.5,1,0,0.503410585,0.352367357,0
4082,0.45,1,0,0.452925707,0.030526988,0
4083,0.45,1,0.020833333,0.45300789,0.0414386,0
4084,0.4,1,0,0.402646285,0.002850778,0
4085,0.45,0.02,0,0.452925707,0.001425389,0
4086,0.5,1,0.006944444,0.503287311,0.040013212,0
4087,0.45,0.02,0,0.452925707,0.001425389,0
4088,0.465,1,0,0.468145135,0.258844925,0
4089,0.45,1,0,0.452925707,0.017855425,0
4090,0.45,0.02,0,0.452925707,0.032523985,0
4091,0.45,1,0,0.452925707,0.034285462,0
4092,0.5,0.02,0,0.503287311,0.002850778,0
4093,0,1,0.006944444,0.000205457,0.031196512,0
4094,0.475,1,0.013888889,0.478127055,0.033949374,0
4095,0,0.02,0.006944444,8.22E-05,0.048382413,0
4096,0.435,1,0.006944444,0.437911736,0.020706203,0
4097,0.37,0.02,0,0.372659435,0.047140156,0
4098,0.5,1,0.006944444,0.503287311,0.040013212,0
4099,0.45,0.02,0,0.452925707,0.040893187,0
4100,0.45,1,0,0.452925707,0.011791588,0
4101,0.365,1,0,0.367463018,0.014642365,0
4102,0.45,0.02,0,0.452925707,0.025494957,0
4103,0.45,1,0,0.452925707,0.011791588,0
4104,0.425,1,0,0.427806542,0.026920346,0
4105,0.475,1,0,0.478127055,0.053716581,0
4106,0.425,1,0,0.427806542,0.037286545,0
4107,0.475,1,0,0.478127055,0.002850778,0
4108,0.45,0.02,0,0.452925707,0.001425389,0
4109,0.325,1,0,0.327165516,0.013216976,0
4110,0.45,1,0,0.452925707,0.025494957,0
4111,0.45,0.02,0,0.452925707,0.001425389,0
4112,0.45,1,0.006944444,0.452925707,0.001425389,0
4113,0.45,1,0,0.452925707,0.237341,0
4114,0.45,1,0,0.452925707,0.041924993,0
4115,0.45,1,0,0.452925707,0.032523985,0
4116,0.45,1,0,0.452925707,0.035861156,0
4117,0.45,1,0,0.452925707,0.001425389,0
4118,0.25,0.02,0,0.251643655,0.037286545,0
4119,0.45,0.02,0.006944444,0.452925707,0.042890184,0
4120,0.45,1,0,0.452925707,0.017855425,0
4121,0.45,0.02,0,0.452925707,0.017855425,0
4122,0.4,0.02,0,0.402646285,0.013216976,0
4123,0.425,0.02,0.006944444,0.427806542,0.019280814,0
4124,0.45,0.02,0,0.452925707,0.025494957,0
4125,0.5,1,0,0.503287311,0.293829823,0
4126,0.45,0.02,0,0.452925707,0.028221624,0
4127,0.425,1,0,0.427806542,0.019280814,0
4128,0.43,1,0.020833333,0.43304405,0.009977722,0
4129,0.45,0.02,0,0.452925707,0.017855425,0
4130,0.5,0.02,0,0.50324622,0.039784883,0
4131,0.45,1,0,0.452925707,0.025494957,0
4132,0.5,1,0.020833333,0.503328402,0.054110163,0
4133,0.45,0.02,0,0.452925707,0.017855425,0
4134,0.5,1,0,0.503328402,0.333239945,0
4135,0.5,1,0.006944444,0.503410585,0.007126944,0
4136,0.5,1,0,0.503287311,0.303656471,0
4137,0.45,0.02,0,0.452925707,0.017855425,0
4138,0.45,0.02,0,0.452925707,0.035861156,0
4139,0.45,1,0,0.452966798,0.023583175,0
4140,0.3,1,0.006944444,0.30200526,0.023583175,0
4141,0.45,0.02,0,0.452925707,0.001425389,0
4142,0.45,1,0,0.452925707,0.017855425,0
4143,0.45,1,0,0.452966798,0.002850778,0
4144,0.45,0.02,0,0.452925707,0.032523985,0
4145,0.45,0.02,0,0.452925707,0.028221624,0
4146,0.415,1,0,0.417783531,0.081938205,0
4147,0.45,0.02,0.006944444,0.452925707,0.001425389,0
4148,0.45,0.02,0,0.452925707,0.022157786,0
4149,0.45,0.02,0,0.452925707,0.011791588,0
4150,0.45,1,0,0.452925707,0.028221624,0
4151,0.45,1,0,0.452966798,0.046077049,0
4152,0.45,1,0,0.452925707,0.011791588,0
4153,0.45,1,0,0.452925707,0.017855425,0
4154,0.5,0.02,0,0.503287311,0.029647013,0
4155,0.45,0.02,0,0.452925707,0.040893187,0
4156,0.2,1,0,0.201323143,0.056962838,0
4157,0.45,0.02,0.006944444,0.452925707,0.001425389,0
4158,0.45,0.02,0,0.452966798,0.094609768,0
4159,0.45,0.02,0,0.452925707,0.025494957,0
4160,0.45,1,0,0.452925707,0.022157786,0
4161,0.475,1,0,0.478127055,0.058748612,0
4162,0.45,0.02,0,0.452925707,0.030526988,0
4163,0.5,1,0,0.503328402,0.106578343,0
4164,0.5,1,0,0.50324622,0.001425389,0
4165,0.45,1,0,0.452925707,0.028221624,0
4166,0.45,1,0,0.452925707,0.034285462,0
4167,0.45,1,0,0.452925707,0.028221624,0
4168,0.45,1,0,0.452925707,0.046957024,0
4169,0.465,1,0,0.468104043,0.0731477,0
4170,0.45,1,0,0.452925707,0.037286545,0
4171,0.5,0.02,0,0.503287311,0.290410695,0
4172,0.45,1,0,0.452925707,0.039784883,0
4173,0.5,1,0,0.503287311,0.019280814,0
4174,0.45,1,0.006944444,0.452925707,0.011791588,0
4175,0.45,1,0,0.452925707,0.022157786,0
4176,0.45,1,0,0.452925707,0.04465166,0
4177,0.475,1,0,0.478127055,0.075874367,0
4178,0.45,1,0,0.452925707,0.038587823,0
4179,0.5,1,0,0.503328402,0.0414386,0
4180,0.45,1,0,0.452966798,0.002850778,0
4181,0.45,1,0,0.452925707,0.028221624,0
4182,0.45,1,0,0.452925707,0.028221624,0
4183,0.45,1,0,0.452925707,0.034285462,0
4184,0.45,0.02,0.006944444,0.452925707,0.017855425,0
4185,0.45,1,0,0.452925707,0.035861156,0
4186,0.485,1,0,0.488232249,0.053001859,0
4187,0,1,0,8.22E-05,0.043350382,0
4188,0.5,0.02,0,0.503287311,0.033949374,0
4189,0.45,1,0.006944444,0.452925707,0.025494957,0
4190,0.5,1,0,0.503287311,0.296368683,0
4191,0.45,0.02,0,0.452925707,0.017855425,0
4192,0.45,0.02,0,0.452925707,0.022157786,0
4193,0.5,1,0,0.503287311,0.297020803,0
4194,0.45,0.02,0,0.452925707,0.001425389,0
4195,0.485,0.02,0,0.488232249,0.066705228,0
4196,0,1,0,8.22E-05,0.246619538,0
4197,0.45,1,0,0.452925707,0.011791588,0
4198,0.45,1,0.006944444,0.452925707,0.011791588,0
4199,0.45,0.02,0,0.452925707,0.011791588,0
4200,0.45,1,0,0.452925707,0.022157786,0
4201,0.5,1,0,0.50324622,0.011791588,0
4202,0.45,0.02,0,0.452966798,0.023583175,0
4203,0.5,0.02,0,0.50324622,0.025494957,0
4204,0.5,1,0,0.50324622,0.001425389,0
4205,0.5,1,0,0.50324622,0.011791588,0
4206,0.5,0.02,0,0.503287311,0.002850778,0
4207,0.5,0.02,0,0.50324622,0.025494957,0
4208,0.5,0.02,0.006944444,0.50324622,0.001425389,0
4209,0.5,0.02,0,0.50324622,0.022157786,0
4210,0.5,0.02,0,0.50324622,0.025494957,0
4211,0.5,1,0,0.50324622,0.022157786,0
4212,0.5,1,0,0.50324622,0.001425389,0
4213,0.5,0.02,0,0.50324622,0.037286545,0
4214,0.5,0.02,0,0.50324622,0.001425389,0
4215,0.5,0.02,0,0.50324622,0.001425389,0
4216,0.5,1,0,0.50324622,0.011791588,0
4217,0.5,0.02,0,0.50324622,0.001425389,0
4218,0.5,0.02,0,0.50324622,0.017855425,0
4219,0.5,0.02,0,0.50324622,0.037286545,0
4220,0,1,0,0.00028764,0.399935205,0
4221,0.5,0.02,0,0.50324622,0.001425389,0
4222,0.5,1,0,0.50324622,0.032523985,0
4223,0.5,1,0,0.50324622,0.011791588,0
4224,0.5,1,0,0.503287311,0.013216976,0
4225,0.5,1,0,0.503369494,0.016067754,0
4226,0.5,1,0,0.50324622,0.011791588,0
4227,0,1,0,0.000246548,0.37471807,0
4228,0.5,1,0,0.50324622,0.017855425,0
4229,0.5,1,0,0.50324622,0.022157786,0
4230,0.5,1,0,0.50324622,0.017855425,0
4231,0.35,0.02,0,0.352284681,0.022157786,0
4232,0.5,0.02,0,0.50324622,0.011791588,0
4233,0.5,1,0,0.50324622,0.001425389,0
4234,0.5,1,0,0.50324622,0.017855425,0
4235,0.5,0.02,0,0.50324622,0.025494957,0
4236,0.5,1,0.006944444,0.50324622,0.011791588,0
4237,0.5,0.02,0,0.50324622,0.011791588,0
4238,0.5,1,0,0.50324622,0.022157786,0
4239,0.5,1,0,0.503287311,0.056443248,0
4240,0.5,0.02,0,0.50324622,0.030526988,0
4241,0.5,0.02,0,0.50324622,0.001425389,0
4242,0.375,1,0,0.377486029,0.296888487,0
4243,0.5,0.02,0.006944444,0.50324622,0.001425389,0
4244,0.5,0.02,0,0.50324622,0.001425389,0
4245,0.5,1,0,0.50324622,0.022157786,0
4246,0.5,0.02,0,0.50324622,0.025494957,0
4247,0.5,0.02,0,0.50324622,0.022157786,0
4248,0.5,0.02,0,0.50324622,0.032523985,0
4249,0.375,1,0,0.377486029,0.013216976,0
4250,0.5,1,0,0.503287311,0.042318576,0
4251,0.5,1,0,0.503328402,0.014642365,0
4252,0.5,1,0,0.50324622,0.001425389,0
4253,0.5,0.02,0.006944444,0.50324622,0.011791588,0
4254,0.5,0.02,0,0.50324622,0.011791588,0
4255,0.5,0.02,0.006944444,0.50324622,0.030526988,0
4256,0.5,0.02,0,0.50324622,0.017855425,0
4257,0.5,1,0,0.50324622,0.001425389,0
4258,0.5,1,0,0.50324622,0.011791588,0
4259,0.3,1,0,0.301964168,0.022157786,0
4260,0.5,0.02,0,0.50324622,0.030526988,0
4261,0.5,0.02,0,0.50324622,0.017855425,0
4262,0.5,1,0,0.503287311,0.013216976,0
4263,0.5,1,0,0.503287311,0.019280814,0
4264,0.5,1,0,0.50324622,0.001425389,0
4265,0,0.02,0,8.22E-05,0.297667811,0
4266,0.5,1,0,0.50324622,0.011791588,0
4267,0.5,1,0,0.50324622,0.001425389,0
4268,0.5,1,0,0.503369494,0.036800152,0
4269,0.5,0.02,0,0.503287311,0.023583175,0
4270,0.5,0.02,0,0.50324622,0.011791588,0
4271,0.5,0.02,0.006944444,0.50324622,0.011791588,0
4272,0.5,0.02,0,0.50324622,0.017855425,0
4273,0.5,0.02,0,0.503287311,0.013216976,0
4274,0.5,0.02,0,0.50324622,0.001425389,0
4275,0.5,1,0,0.50324622,0.022157786,0
4276,0.5,0.02,0,0.50324622,0.001425389,0
4277,0.5,0.02,0,0.50324622,0.039784883,0
4278,0.5,1,0,0.50324622,0.025494957,0
4279,0.5,0.02,0,0.50324622,0.001425389,0
4280,0.5,0.02,0.006944444,0.50324622,0.001425389,0
4281,0.5,1,0,0.50324622,0.011791588,0
4282,0.5,0.02,0,0.50324622,0.017855425,0
4283,0,1,0,8.22E-05,0.013216976,0
4284,0.5,1,0,0.503287311,0.040013212,0
4285,0.5,0.02,0,0.50324622,0.011791588,0
4286,0.5,1,0,0.50324622,0.022157786,0
4287,0.5,1,0.006944444,0.50324622,0.032523985,0
4288,0.5,1,0.006944444,0.50324622,0.001425389,0
4289,0.5,1,0,0.503287311,0.052140887,0
4290,0.45,1,0,0.45300789,0.086426348,0
4291,0,1,0,0.000164366,0.06159939,0
4292,0.4,1,0,0.402605194,0.001425389,0
4293,0.45,1,0,0.452925707,0.001425389,0
4294,0.5,0.02,0,0.50324622,0.011791588,0
4295,0.5,1,0,0.503369494,0.005701555,0
4296,0.5,1,0,0.503287311,0.002850778,0
4297,0.5,1,0.006944444,0.50324622,0.011791588,0
4298,0.5,1,0,0.50324622,0.001425389,0
4299,0.5,0.02,0,0.50324622,0.028221624,0
4300,0.5,0.02,0,0.50324622,0.022157786,0
4301,0.5,0.02,0,0.50324622,0.001425389,0
4302,0.45,0.02,0,0.452925707,0.001425389,0
4303,0.5,0.02,0,0.50324622,0.001425389,0
4304,0.4,0.02,0,0.402605194,0.001425389,0
4305,0.4,0.02,0,0.402646285,0.002850778,0
4306,0.5,1,0,0.50324622,0.001425389,0
4307,0.5,0.02,0,0.50324622,0.001425389,0
4308,0.45,0.02,0,0.452925707,0.001425389,0
4309,0.4,0.02,0,0.402605194,0.001425389,0
4310,0.5,0.02,0,0.50324622,0.001425389,0
4311,0.45,0.02,0,0.452925707,0.001425389,0
4312,0.49,1,0,0.493346483,0.385744178,0
4313,0.4,0.02,0,0.402605194,0.001425389,0
4314,0.5,0.02,0,0.50324622,0.001425389,0
4315,0.5,0.02,0,0.50324622,0.001425389,0
4316,0.4,0.02,0,0.402605194,0.001425389,0
4317,0.5,1,0,0.50324622,0.001425389,0
4318,0.5,0.02,0,0.50324622,0.001425389,0
4319,0.3,0.02,0,0.301964168,0.001425389,0
4320,0.25,0.02,0,0.251643655,0.001425389,0
4321,0.45,0.02,0,0.452925707,0.001425389,0
4322,0.45,0.02,0,0.452966798,0.002850778,0
4323,0.5,0.02,0,0.50324622,0.001425389,0
4324,0.3,0.02,0,0.301964168,0.001425389,0
4325,0.5,0.02,0,0.50324622,0.001425389,0
4326,0.5,0.02,0,0.50324622,0.001425389,0
4327,0.4,0.02,0,0.402605194,0.001425389,0
4328,0.4,0.02,0,0.402605194,0.001425389,0
4329,0.35,0.02,0,0.352284681,0.049564525,0
4330,0.5,0.02,0,0.50324622,0.001425389,0
4331,0.5,0.02,0,0.50324622,0.001425389,0
4332,0.5,0.02,0,0.50324622,0.001425389,0
4333,0.5,0.02,0,0.50324622,0.001425389,0
4334,0.35,1,0,0.352284681,0.237055075,0
4335,0.4,0.02,0,0.402605194,0.001425389,0
4336,0.4,0.02,0,0.402605194,0.001425389,0
4337,0.35,0.02,0,0.352284681,0.001425389,0
4338,0.5,0.02,0,0.50324622,0.001425389,0
4339,0.5,0.02,0,0.50324622,0.037286545,0
4340,0.5,0.02,0,0.50324622,0.001425389,0
4341,0.5,0.02,0,0.50324622,0.001425389,0
4342,0.5,1,0,0.50324622,0.001425389,0
4343,0.3,0.02,0,0.301964168,0.001425389,0
4344,0.5,0.02,0,0.50324622,0.001425389,0
4345,0.4,0.02,0,0.402605194,0.001425389,0
4346,0.4,1,0,0.402605194,0.001425389,0
4347,0.5,0.02,0,0.50324622,0.001425389,0
4348,0.25,0.02,0,0.251643655,0.001425389,0
4349,0.5,0.02,0,0.50324622,0.001425389,0
4350,0.35,0.02,0,0.352284681,0.001425389,0
4351,0.5,0.02,0,0.50324622,0.001425389,0
4352,0,1,0,0.000328731,0.407799403,0
4353,0.5,0.02,0,0.50324622,0.001425389,0
4354,0.15,0.02,0,0.15100263,0.001425389,0
4355,0.15,0.02,0,0.15100263,0.001425389,0
4356,0.35,0.02,0,0.352284681,0.001425389,0
4357,0.35,0.02,0,0.352284681,0.001425389,0
4358,0.45,0.02,0,0.452925707,0.001425389,0
4359,0.45,1,0,0.452925707,0.001425389,0
4360,0.25,1,0,0.251643655,0.001425389,0
4361,0.2,0.02,0,0.201323143,0.001425389,0
4362,0.5,0.02,0,0.50324622,0.001425389,0
4363,0.45,0.02,0,0.452925707,0.235478887,0
4364,0.15,0.02,0,0.15100263,0.001425389,0
4365,0.225,1,0,0.22652449,0.078657576,0
4366,0.4,0.02,0,0.402605194,0.001425389,0
4367,0.5,0.02,0,0.50324622,0.001425389,0
4368,0.35,0.02,0,0.352284681,0.001425389,0
4369,0.35,0.02,0,0.352284681,0.001425389,0
4370,0.5,0.02,0,0.50324622,0.001425389,0
4371,0.5,0.02,0,0.50324622,0.001425389,0
4372,0.5,1,0,0.503328402,0.331543769,0
4373,0.3,0.02,0,0.301964168,0.001425389,0
4374,0.35,0.02,0,0.352284681,0.001425389,0
4375,0.5,0.02,0,0.50324622,0.001425389,0
4376,0.5,0.02,0,0.50324622,0.001425389,0
4377,0.5,0.02,0,0.50324622,0.001425389,0
4378,0.4,0.02,0,0.402605194,0.001425389,0
4379,0.45,0.02,0,0.452925707,0.001425389,0
4380,0.5,1,0,0.503451677,0.384951248,0
4381,0.45,0.02,0,0.452925707,0.001425389,0
4382,0.45,0.02,0,0.452925707,0.001425389,0
4383,0.2,0.02,0,0.201323143,0.001425389,0
4384,0.4,0.02,0,0.402605194,0.001425389,0
4385,0.4,0.02,0,0.402605194,0.001425389,0
4386,0.35,0.02,0,0.352284681,0.001425389,0
4387,0,1,0,0.000164366,0.363290746,0
4388,0.4,0.02,0,0.402605194,0.001425389,0
4389,0.5,0.02,0,0.50324622,0.001425389,0
4390,0.5,0.02,0,0.50324622,0.001425389,0
4391,0,1,0,0.00028764,0.38642248,0
4392,0.5,0.02,0,0.50324622,0.001425389,0
4393,0.425,1,0.013888889,0.427888725,0.317039929,0
4394,0.25,0.02,0,0.251643655,0.001425389,0
4395,0.5,0.02,0,0.50324622,0.001425389,0
4396,0.45,0.02,0,0.452925707,0.001425389,0
4397,0.2,0.02,0,0.201323143,0.001425389,0
4398,0.45,0.02,0,0.452925707,0.001425389,0
4399,0.375,0.02,0,0.377486029,0.002850778,0
4400,0.25,0.02,0,0.251643655,0.001425389,0
4401,0.5,1,0,0.50324622,0.235090873,0
4402,0.5,0.02,0,0.50324622,0.246448465,0
4403,0.5,1,0,0.50324622,0.248319923,0
4404,0.5,1,0,0.50324622,0.242256783,0
4405,0.5,1,0,0.50324622,0.243508441,0
4406,0.365,1,0.006944444,0.367463018,0.314467186,0
4407,0.45,1,0,0.453048981,0.336081863,0
4408,0.5,1,0,0.50324622,0.251780111,0
4409,0.25,0.02,0,0.251643655,0.23715835,0
4410,0.2,0.02,0,0.201323143,0.237194595,0
4411,0.5,1,0,0.50324622,0.241453591,0
4412,0.5,0.02,0,0.50324622,0.237736771,0
4413,0.5,1,0,0.50324622,0.240459806,0
4414,0.5,1,0,0.50324622,0.243508441,0
4415,0.4,0.02,0,0.402687377,0.333765871,0
4416,0.5,0.02,0,0.50324622,0.239160677,0
4417,0.5,1,0,0.50324622,0.238138722,0
4418,0.5,0.02,0,0.50324622,0.239160677,0
4419,0.5,1,0,0.50324622,0.236589039,0
4420,0.5,1,0,0.503369494,0.354066402,0
4421,0.5,1,0,0.50324622,0.234002372,0
4422,0.5,0.02,0,0.503369494,0.331847011,0
4423,0.5,1,0,0.50324622,0.242256783,0
4424,0.15,1,0,0.15100263,0.028221624,0
4425,0.15,1,0,0.15100263,0.028221624,0
4426,0.15,0.02,0,0.15100263,0.001425389,0
4427,0.15,0.02,0.006944444,0.15100263,0.032523985,0
4428,0.15,0.02,0,0.15100263,0.032523985,0
4429,0.175,0.02,0,0.176203978,0.049078132,0
4430,0.15,1,0,0.15100263,0.001425389,0
4431,0.15,1,0,0.15100263,0.050715498,0
4432,0.15,0.02,0,0.15100263,0.001425389,0
4433,0.15,0.02,0,0.15100263,0.043796841,0
4434,0.2,0.02,0,0.201323143,0.069686419,0
4435,0.2,1,0,0.201323143,0.032523985,0
4436,0.3,1,0,0.302046351,0.060174001,0
4437,0,1,0,0.00028764,0.372283158,0
4438,0.2,0.02,0,0.201323143,0.025494957,0
4439,0.2,1,0,0.201323143,0.042890184,0
4440,0.5,1,0,0.503369494,0.359158611,0
4441,0.2,0.02,0,0.201323143,0.063622581,0
4442,0.2,1,0,0.201323143,0.039784883,0
4443,0.2,1,0,0.201323143,0.056214919,0
4444,0.175,1,0.006944444,0.176203978,0.063575773,0
4445,0.325,1,0,0.327165516,0.058748612,0
4446,0.4,0.02,0.006944444,0.402646285,0.033949374,0
4447,0.5,0.02,0,0.503328402,0.3273624,0
4448,0.25,1,0,0.251725838,0.079798094,0
4449,0.5,1,0,0.503328402,0.335799471,0
4450,0.325,1,0,0.327329882,0.219560863,0
4451,0.2,1,0.006944444,0.201323143,0.047652743,0
4452,0.2,1,0,0.201323143,0.065384058,0
4453,0.5,1,0,0.503328402,0.339643314,0
4454,0.2,0.02,0,0.201323143,0.034285462,0
4455,0.5,0.02,0,0.50324622,0.24956623,0
4456,0.2,1,0,0.201323143,0.032523985,0
4457,0.2,1,0,0.201323143,0.028221624,0
4458,0.2,0.02,0,0.201323143,0.022157786,0
4459,0.4,1,0,0.402646285,0.043350382,0
4460,0.2,1,0,0.201323143,0.025494957,0
4461,0.2,1,0,0.201323143,0.051784185,0
4462,0.2,0.02,0,0.201323143,0.053716581,0
4463,0.2,1,0,0.201323143,0.062150384,0
4464,0.445,1,0,0.448222387,0.41432939,0
4465,0.2,1,0.006944444,0.201323143,0.055017859,0
4466,0.25,0.02,0,0.251684747,0.026920346,0
4467,0.2,0.02,0,0.201323143,0.032523985,0
4468,0.2,1,0.006944444,0.201323143,0.028221624,0
4469,0.2,0.02,0,0.201323143,0.032523985,0
4470,0.3,1,0,0.30200526,0.05037941,0
4471,0.375,1,0,0.377568212,0.104424692,0
4472,0.2,1,0,0.201364234,0.043350382,0
4473,0.425,1,0,0.427806542,0.031952377,0
4474,0.46,0.02,0,0.463154175,0.369910812,0
4475,0.2,1,0.006944444,0.201323143,0.025494957,0
4476,0.225,0.02,0,0.22652449,0.056443248,0
4477,0.235,1,0,0.236629684,0.043743964,0
4478,0.2,1,0,0.201323143,0.022157786,0
4479,0.2,1,0,0.201323143,0.030526988,0
4480,0.225,1,0,0.22652449,0.019280814,0
4481,0.2,0.02,0,0.201323143,0.017855425,0
4482,0.25,1,0,0.251684747,0.052684774,0
4483,0.235,1,0,0.236629684,0.028345735,0
4484,0.2,0.02,0,0.201323143,0.028221624,0
4485,0.2,0.02,0,0.201323143,0.035861156,0
4486,0.2,1,0,0.201323143,0.047652743,0
4487,0.2,1,0,0.201323143,0.06051728,0
4488,0.5,1,0,0.503287311,0.235574608,0
4489,0.25,1,0,0.251643655,0.017855425,0
4490,0.475,1,0,0.478127055,0.30060563,0
4491,0.25,1,0,0.251643655,0.034285462,0
4492,0.25,0.02,0,0.251643655,0.037286545,0
4493,0.25,1,0,0.251643655,0.039784883,0
4494,0.25,1,0,0.251643655,0.047652743,0
4495,0.25,1,0,0.251643655,0.05868373,0
4496,0.3,1,0,0.30200526,0.087541844,0
4497,0.285,1,0,0.286950197,0.117103642,0
4498,0.25,0.02,0,0.251643655,0.028221624,0
4499,0.25,0.02,0,0.251643655,0.030526988,0
4500,0.25,0.02,0,0.251643655,0.011791588,0
4501,0.5,1,0,0.503328402,0.327519106,0
4502,0.5,1,0,0.503328402,0.327519106,0
4503,0.5,0.02,0,0.503328402,0.326616302,0
4504,0.5,1,0,0.503328402,0.327519106,0
4505,0.5,0.02,0,0.503287311,0.293829823,0
4506,0.5,1,0,0.503328402,0.32751184,0
4507,0.5,0.02,0,0.503328402,0.327519106,0
4508,0.5,1,0,0.503328402,0.327510606,0
4509,0.5,1,0,0.503369494,0.351536693,0
4510,0.5,0.02,0,0.503328402,0.327519106,0
4511,0.5,1,0,0.50324622,0.235359887,0
4512,0.5,1,0,0.503328402,0.327519106,0
