name,inst,ntisQual,remainQual,lct,acc,coop,qunt,qual,expert
편제범,호서대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
배장원,한국기술교육대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
"Yang, Jae-Hyuck",테그 주식회사,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
정성문,경북대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
황인식,창원시정연구원 도시공간연구실,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
김호용,동아대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
"Cho, Jeong-Ran","DEPT. OF HEALTH ADMINISTRATION, KWANGJU WOMENS UNIVERSITY",0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
안지영,이화여자대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
노지윤,한국과학기술정보연구원,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
노지윤,건국대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김정환,부경대학교,0,0.88376754,0.5,1,0.006944444,0.503287311,0.013216976,0
김기영,블록체인.빅데이터연구단,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
최승용,국립방재연구원,0,0.09531018,0.15,1,0,0.15100263,0.001425389,0
임채헌,한서대학교,0,0.09531018,0.25,1,0,0.251643655,0.001425389,0
조경민,부산지방해양항만청 선원해사안전과,0,0.09531018,0.2,0.02,0.006944444,0.201323143,0.001425389,0
박근철,목포지방해양항만청 제주VTS,0,0.09531018,0.25,0.02,0,0.251643655,0.001425389,0
조길석,국방과학연구소 제1기술연구본부,0,0.09531018,0.25,0.02,0,0.251643655,0.001425389,0
박기식,한국전자통신연구원,0,0.09531018,0.25,0.02,0.006944444,0.251643655,0.001425389,0
한영우,한국예탁결제원,0,0.09531018,0.2,1,0.006944444,0.201323143,0.001425389,0
정도범,한국과학기술정보연구원,0,0.09531018,0.25,1,0,0.251643655,0.001425389,0
고병열,한국과학기술정보연구원 기술기회연구실,0,0.09531018,0.2,0.02,0,0.201323143,0.001425389,0
최인봉,한국교육과정평가원,0,0.09531018,0.25,1,0,0.251643655,0.001425389,0
안현섭,"DEPARTMENT OF WIRTSCHAFTSINFORMATIK, TECHNISCHE UNIVERSITAT BRAUNSCHWEIG",0,0.571861079,0.25,0.02,0.041666667,0.251849112,0.008552333,0
이상원,부산신항 해상교통관제센터,0,0.09531018,0.3,1,0,0.301964168,0.001425389,0
양성훈,한국건설기술연구원 ICT융합연구소,0,0.09531018,0.3,0.02,0,0.301964168,0.001425389,0
서정민,(주)디엘커뮤니케이션즈,0,0.19062036,0.25,0.02,0.013888889,0.251684747,0.002850778,0
박승범,"BIG DATA STRATEGY CENTER, NATIONAL INFORMATION SOCIETY AGENCY",0,0.09531018,0.3,0.02,0.006944444,0.301964168,0.001425389,0
박승범,한국정보화진흥원 빅데이터전략센터,0,0.09531018,0.25,0.02,0.006944444,0.251643655,0.001425389,0
조은선,충남대학교,3.974904037,0.09531018,0.375,1,0.006944444,0.377568212,0.32948895,0
윤희용,성균관대학교,5.06789167,1.334342517,0.385,1,0,0.388371959,0.438227325,0
한원석,과학기술연합대학원대학교,0,0.09531018,0.4,1,0.006944444,0.402605194,0.001425389,0
성태응,한국과학기술정보연구원,0,0.09531018,0.4,1,0.006944444,0.402605194,0.001425389,0
성태응,연세대학교,2.885086179,0.88376754,0,1,0,0.000123274,0.251333831,0
채기준,이화여자대학교,0,0.09531018,0.35,0.02,0,0.352284681,0.001425389,0
한정민,연세대학교,4.043195342,0,0.5,0.02,0,0.503328402,0.333699896,0
김세권,한국과학기술원,3.659869313,0,0.5,1,0,0.503287311,0.302062578,0
안재윤,이화여자대학교,3.570434493,0,0.5,0.02,0,0.503287311,0.294681191,0
최성준,충북대학교,3.958517942,0,0.5,1,0,0.503328402,0.326711156,0
방성완,육군사관학교,3.552223866,0,0.5,1,0,0.503287311,0.2931782,0
이용민,대구경북과학기술원,3.680968654,0,0.5,1,0,0.503287311,0.303803985,0
이봉재,한국과학기술원,4.089582156,0,0.5,1,0,0.503328402,0.337528372,0
권준수,서울대학교,4.003598631,0,0.5,1,0,0.503328402,0.330431833,0
정한길,분당서울대학교병원,2.887627837,0,0.5,1,0,0.50324622,0.238326627,0
정수환,숭실대학교,4.112511086,0,0.5,1,0,0.503328402,0.339420781,0
Kim Jihie,동국대학교,4.066215571,0,0.5,1,0,0.503328402,0.335599841,0
고인영,한국과학기술원,2.997217599,0,0.5,1,0,0.50324622,0.247371476,0
강준혁,한국과학기술원,2.990834564,0,0.5,1,0,0.50324622,0.246844661,0
장지승,광주과학기술원,2.804787291,0,0.5,0.02,0,0.50324622,0.23148949,0
예수영,부산가톨릭대학교,2.766001589,0,0.5,1,0,0.50324622,0.228288362,0
조욱,울산과학기술원,2.931575172,0,0.5,1,0,0.50324622,0.241953764,0
이지형,성균관대학교(자연과학캠퍼스),4.721115319,0.19062036,0.5,1,0,0.503451677,0.392501922,0
이명섭,울산대학교,4.095560595,0,0.5,0.02,0,0.503328402,0.338021794,0
최택집,세종대학교,4.345461621,0,0.5,1,0,0.503369494,0.358647052,0
박정일,계명대학교,4.008405684,0,0.5,1,0,0.503328402,0.330828576,0
김도훈,고려대학교,3.552139731,0,0.5,1,0,0.503287311,0.293171256,0
김도훈,(주)아르스프락시아,0,1.481604541,0.35,1,0,0.352284681,0.022157786,0
이정진,숭실대학교,4.00406036,0,0.5,1,0,0.503328402,0.330469941,0
홍송남,한양대학교,3.583401331,0,0.5,1,0,0.503287311,0.295751392,0
홍송남,아주대학교,3.973731289,0,0.5,1,0,0.503328402,0.32796677,0
최기홍,고려대학교,3.61143557,0,0.5,0.02,0,0.503287311,0.298065162,0
박인권,서울대학교,3.580897249,0.09531018,0.5,1,0,0.503328402,0.29697011,0
Youngja Hwang Park,고려대학교,3.623237686,0,0.5,1,0,0.503287311,0.299039234,0
박종육,경북대학교,3.584027819,0,0.5,0.02,0,0.503287311,0.295803099,0
신민호,명지대학교,3.548048602,0,0.5,1,0,0.503287311,0.2928336,0
박종세,한국과학기술원,3.582640541,0,0.5,0.02,0,0.503287311,0.295688601,0
윤근영,경희대학교,3.995208115,0,0.5,1,0,0.503328402,0.329739332,0
김현택,순천향대학교,3.583321773,0,0.5,1,0,0.503287311,0.295744826,0
김현택,고려대학교,3.675804823,0,0.375,0.02,0,0.377486029,0.303377795,0
김미정,한양대학교,3.984291331,0,0.5,0.02,0,0.503328402,0.32883833,0
김미정,고려대학교,4.825496084,0,0,1,0,0.00028764,0.398266075,0
Yoon Yong Tae,서울대학교,3.726794887,0,0.5,0.02,0,0.503287311,0.307586194,0
양희진,인천대학교,3.518692044,0,0.5,0.02,0,0.503287311,0.290410695,0
양희진,한남대학교,2.800603126,0,0.45,0.02,0,0.452925707,0.231144155,0
정윤숙,경북대학교,3.518692044,0,0.5,1,0,0.503287311,0.290410695,0
이병학,육군사관학교,3.518692044,0,0.5,1,0,0.503287311,0.290410695,0
남덕우,울산과학기술원,3.60097729,0,0.5,1,0,0.503287311,0.297202001,0
성주헌,서울대학교,3.60098606,0,0.5,1,0,0.503287311,0.297202725,0
신경은,순천향대학교,2.822047882,0,0.5,0.02,0,0.50324622,0.23291407,0
오승대,경희대학교,3.582973691,0,0.5,0.02,0,0.503287311,0.295716097,0
정은혜,을지대학교,3.494364012,0,0.5,1,0,0.503287311,0.288402812,0
김상오,상명대학교,3.518692044,0,0.5,1,0,0.503287311,0.290410695,0
김경해,고려대학교,3.582119111,0,0.5,0.02,0,0.503287311,0.295645566,0
박혜연,분당서울대학교병원,2.919967428,0,0.5,1,0,0.50324622,0.240995733,0
홍익표,연세대학교,3.518692044,0,0.5,1,0,0.503287311,0.290410695,0
이승호,우석대학교,3.930981684,0,0.5,1,0,0.503328402,0.324438487,0
백윤흥,서울대학교,4.055662658,0,0.5,0.02,0,0.503328402,0.33472887,0
박재현,연세대학교,3.518692044,0,0.5,0.02,0,0.503287311,0.290410695,0
박재현,성균관대학교,3.99891477,0,0.5,0.02,0,0.503328402,0.330045256,0
백상현,한양대학교(ERICA캠퍼스),2.875119001,0,0.5,0.02,0,0.50324622,0.237294226,0
김진호,분당서울대학교병원,2.891592825,0,0.5,0.02,0,0.50324622,0.238653872,0
강정민,연세대학교,3.930981684,0,0.5,1,0,0.503328402,0.324438487,0
유윤미,연세대학교,3.517253546,0,0.5,0.02,0,0.503287311,0.29029197,0
엄영호,서울시립대학교,3.518692044,0,0.5,0.02,0,0.503287311,0.290410695,0
심병효,서울대학교,3.623710231,0,0.5,0.02,0,0.503287311,0.299078235,0
유석봉,전남대학교,3.518692044,0,0.5,1,0,0.503287311,0.290410695,0
이창훈,한양대학교,3.623720101,0,0.5,1,0,0.503287311,0.29907905,0
이창훈,서울교통공사 도시철도연구원,0,1.289232648,0.5,1,0,0.503287311,0.019280814,0
우홍균,서울대학교,3.654958354,0,0.5,1,0,0.503287311,0.301657258,0
박종민,서울대학교,4.04512526,0,0.5,1,0,0.503328402,0.333859179,0
박종민,경희대학교,3.922907655,0,0.5,1,0,0.503328402,0.323772107,0
윤부현,부산대학교,4.036862625,0,0.5,0.02,0,0.503328402,0.333177233,0
오정수,서울아산병원,2.913473987,0,0.5,1,0,0.50324622,0.240459806,0
이정형,중앙대학교,2.979269692,0,0.5,1,0,0.50324622,0.245890169,0
지의규,서울대학교,2.875119001,0,0.5,1,0,0.50324622,0.237294226,0
전상훈,한국과학기술원,4.103717292,0,0.5,1,0,0.503328402,0.338694997,0
김용식,인천대학교,3.615250726,0.09531018,0.5,0.02,0,0.503328402,0.29980543,0
신대용,강원대학교,3.738367713,0.78845736,0.5,1,0.006944444,0.503328402,0.32033293,0
서혜명,한양대학교(ERICA캠퍼스),3.76511719,0,0.5,1,0,0.503287311,0.310749075,0
서동만,대구가톨릭대학교,3.636005274,0,0.5,1,0,0.503287311,0.30009299,0
장경수,부산가톨릭대학교,3.053406328,0,0.5,0.02,0,0.50324622,0.25200894,0
정두수,서울대학교,2.931956066,0,0.5,0.02,0,0.50324622,0.2419852,0
김웅식,건양대학교,3.754725185,0,0.5,1,0,0.503287311,0.309891385,0
고훈,조선대학교,2.835234032,0.09531018,0.5,1,0,0.503287311,0.235427761,0
고훈,충북대학교,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
전덕훈,대구대학교,2.804787291,0,0.5,1,0,0.50324622,0.23148949,0
전덕훈,경성대학교,2.845880306,0,0.5,1,0,0.50324622,0.234881049,0
김미란,코스모스웨일,2.947029799,0,0.5,1,0,0.50324622,0.243229291,0
김미란,가톨릭대학교,4.006866898,0,0.4,1,0,0.402687377,0.330701575,0
이성택,주식회사 랩소디,2.939489306,0,0.5,1,0,0.50324622,0.242606946,0
한정희,홍익대학교,4.085858571,0,0.5,1,0,0.503328402,0.33722105,0
한정희,한국항공대학교,4.233691437,0,0.5,1,0,0.503369494,0.349422245,0
고현준,넥스트케이,2.955386109,0,0.5,1,0,0.50324622,0.243918968,0
황상원,연세대학교,4.52718112,0,0.5,1,0,0.503410585,0.373645036,0
주해종,동국대학교,3.02537509,0.09531018,0.375,1,0,0.377486029,0.251120807,0
낭종호,서강대학교,2.967637789,0,0.5,0.02,0,0.50324622,0.244930145,0
장영민,국민대학교,4.094114718,0.09531018,0,1,0,0.000123274,0.33932785,0
박재현,중앙대학교,3.765781909,0,0.5,1,0,0.503287311,0.310803937,0
최황규,강원대학교,3.768254398,2.041220329,0.485,1,0,0.488191157,0.341534989,0
엄성용,서울여자대학교,3.083459535,0,0.5,1,0,0.50324622,0.254489343,0
문미경,동서대학교,3.773899899,0.09531018,0.465,1,0,0.468062952,0.312899334,0
김미혜,대구가톨릭대학교,3.773148535,0,0.5,1,0,0.503287311,0.311411932,0
김미혜,충북대학교,0,0.09531018,0.45,0.02,0,0.452925707,0.001425389,0
홍성연,경희대학교,2.943731496,0.09531018,0,1,0,8.22E-05,0.244382459,0
박효선,연세대학교,2.985844326,0,0.5,0.02,0,0.50324622,0.246432798,0
백낙천,배재대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
조정호,한국체육대학교,0,2.829677689,0.5,0.02,0,0.503287311,0.042318576,0
유숙경,마음이음상담센터,0,1.193922468,0.5,0.02,0.006944444,0.50324622,0.017855425,0
김규성,서울시립대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김진영,국회,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
이염남,경희대학교,0,1.887069649,0.5,1,0,0.50324622,0.028221624,0
장혜진,한양여자대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
김영민,서울시립대학교,0,1.800058272,0,1,0,8.22E-05,0.026920346,0
이용림,한국물환경주식회사,0,0.78845736,0.5,0.02,0.006944444,0.50324622,0.011791588,0
동성혜,경기대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
김희숙,부산외국어대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김희숙,한국폴리텍대학,0,1.193922468,0.35,1,0,0.352284681,0.017855425,0
전경란,동의대학교,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
신명선,인하대학교,0,3.27336401,0.5,0.02,0,0.50324622,0.048954021,0
신영호,고려대학교,0,1.481604541,0.5,0.02,0.006944444,0.50324622,0.022157786,0
김남경,대구가톨릭대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
조준모,동명대학교,0,4.274914586,0,1,0,0.000123274,0.063932474,0
최광미,조선대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
전동훈,한국전력공사,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
허윤선,담아,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이예림,경희대학교,0,1.576914721,0,0.02,0,8.22E-05,0.023583175,0
김종우,강남대학교,0,1.982379829,0,1,0,8.22E-05,0.029647013,0
김종우,한양대학교,4.283934898,2.683825812,0.43,1,0,0.433085141,0.393706346,0
김두진,부경대학교,0,2.292534757,0.5,1,0,0.50324622,0.034285462,0
황성식,한양대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
송흥규,장안대학교,0,3.869449478,0.5,0.02,0,0.503328402,0.057868637,0
손승우,중앙대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
염복규,서울시립대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
정광렬,한국문화관광연구원,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김자현,상명대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
신정원,한국예술종합학교,0,2.734367509,0.5,1,0,0.50324622,0.040893187,0
강혜련,서울대학교,3.611557791,1.887069649,0.485,1,0,0.488232249,0.326296873,0
이정희,국립산림과학원 산림복지연구과,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
홍은표,상명대학교,0,1.887069649,0.5,1,0,0.50324622,0.028221624,0
최명렬,한양대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
황영호,군산대학교,0,0.97907772,0.5,1,0.006944444,0.503328402,0.014642365,0
최영준,경희대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
최영준,고려대학교,2.8728136,0,0.5,0.02,0,0.50324622,0.237103953,0
김선구,순천대학교,0,2.963209082,0,1,0.006944444,8.22E-05,0.044315573,0
양연경,배화여자대학교,0,0.19062036,0.375,0.02,0,0.377486029,0.002850778,0
윤성훈,한국과학기술원,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
윤성훈,양산부산대학교병원,3.973731289,0,0.5,0.02,0,0.503328402,0.32796677,0
김형란,부산대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
강명구,서울시립대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
조주은,서울대학교,0,2.041220329,0.5,0.02,0,0.50324622,0.030526988,0
유현석,한국교원대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
박선희,유토비즈,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
이미홍,한국토지주택공사 토지주택연구원,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
남미우,서경대학교,0,2.365372081,0.5,1,0.006944444,0.503328402,0.035374763,0
노희경,공주대학교,0,4.953887713,0.5,1,0,0.503451677,0.074086696,0
오미애,한국보건사회연구원,0,0.78845736,0.5,0.02,0.006944444,0.50324622,0.011791588,0
김문기,한양대학교,0,5.989713014,0,1,0,8.22E-05,0.089577737,0
김문기,(주)인스페이스,0,0.19062036,0.4,1,0,0.402646285,0.002850778,0
이상은,경기대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
김훈호,공주대학교,0,3.52282487,0,1,0,8.22E-05,0.052684774,0
임청룡,한국농어촌공사 농어촌연구원,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
김준성,동국대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
김준성,명지대학교,2.835036432,0,0.45,1,0,0.452925707,0.233986064,0
이석규,한양대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
이석규,영남대학교,4.463529419,0,0,0.02,0,0.000205457,0.368391625,0
최호근,고려대학교,0,1.576914721,0.5,0.02,0,0.503287311,0.023583175,0
박경원,홍익대학교,0,2.292534757,0.5,0.02,0,0.50324622,0.034285462,0
박경원,한국산업기술대학교,0,1.289232648,0.5,1,0.006944444,0.503287311,0.019280814,0
유기성,한국과학기술정보연구원,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
박병연,한국과학기술정보연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
최성백,宝鸡文理大学中日韩经济研究所,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김종호,한국과학기술원,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
김용신,서울교육대학교,0,1.982379829,0.5,0.02,0,0.503287311,0.029647013,0
엄진기,한국철도기술연구원,0,1.289232648,0.4,0.02,0,0.402646285,0.019280814,0
이윤수,단국대학교,0,3.974809994,0,1,0,8.22E-05,0.059444331,0
이윤수,신안산대학교,0,0.09531018,0.35,0.02,0,0.352284681,0.001425389,0
김가연,국회미래연구원,0,1.481604541,0.5,1,0.006944444,0.50324622,0.022157786,0
김가연,경기연구원,0,1.576914721,0.425,1,0.006944444,0.427806542,0.023583175,0
김영기,충북대학교,0,2.58021683,0.5,0.02,0.006944444,0.50324622,0.038587823,0
박정배,청운대학교,0,3.774139298,0,1,0,8.22E-05,0.056443248,0
이송이,단국대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김유중,한국교통대학교,0,2.174751721,0.5,1,0,0.50324622,0.032523985,0
도광조,동양대학교,0,1.193922468,0.5,0.02,0.006944444,0.50324622,0.017855425,0
송재두,중원대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
임수진,광주여자대학교,0,1.193922468,0.5,1,0.006944444,0.50324622,0.017855425,0
한장헌,한화호텔앤드리조트,0,2.493205453,0.5,1,0.006944444,0.503287311,0.037286545,0
한장헌,동국대학교,0,5.349675659,0.475,1,0,0.478127055,0.080005809,0
전춘련,중원대학교,0,1.193922468,0.5,0.02,0.006944444,0.50324622,0.017855425,0
탁동길,조선대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
도재우,한국과학기술정보연구원,0,2.493205453,0.5,1,0,0.50324622,0.037286545,0
임화순,제주대학교,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
이성원,서울시립대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
이성원,한국소프트웨어기술인협회,0,0.285930539,0,1,0.020833333,0.000123274,0.004276167,0
이상윤,연구공동체 건강과 대안,0,2.136530509,0.425,1,0,0.427806542,0.031952377,0
성기훈,성균관대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
배홍기,삼정회계법인 부대표,0,1.481604541,0.5,0.02,0.006944444,0.50324622,0.022157786,0
장온균,삼일회계법인 어슈어런스 파트너,0,1.193922468,0.5,1,0.006944444,0.50324622,0.017855425,0
문혜정,한국은행,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
구본하,동국대학교,0,0.19062036,0,0.02,0,8.22E-05,0.002850778,0
여영준,제주대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
이상일,숙명여자대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
손상용,서울대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
송다은,SK하이닉스 메모리시스템연구,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
최 경 호,한국법제연구원,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
배민기,충북연구원,0,0.88376754,0.325,1,0,0.327165516,0.013216976,0
김현태,한국체육대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
고창성,경성대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
이정훈,중앙대학교,0,0.88376754,0.475,0.02,0,0.478127055,0.013216976,0
오정미,한국FIDO산업포럼,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
정순희,이화여자대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이태은,전북대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김정곤,한국산업기술대학교,0,0.19062036,0.4,1,0,0.402646285,0.002850778,0
김정곤,한세대학교,0,3.080992118,0.35,1,0,0.352325773,0.046077049,0
김종천,한국법제연구원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
정소윤,한국행정연구원,0,0.19062036,0.5,1,0.006944444,0.503287311,0.002850778,0
홍광석,성균관대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
류갑상,동신대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김정열,총신대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
김정열,고려대학교,3.583372932,0,0.5,0.02,0,0.503287311,0.295749048,0
유경원,상명대학교,0,0.19062036,0.5,1,0,0.503287311,0.002850778,0
조현준,건국대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
문형진,동덕여자대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
문형진,성결대학교,0,0.19062036,0.5,0.02,0,0.503287311,0.002850778,0
강은영,중부대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
심민선,서울여자대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
유수진,가천대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
서영지,서울대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
이경아,수도여자고등학교 교사,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이경아,한양대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김종덕,부산대학교,0,0.19062036,0.5,1,0,0.503287311,0.002850778,0
주상현,전북대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김대식,경북대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김대식,충남대학교,3.96330441,0,0,1,0,0.000123274,0.327106201,0
이대영,건국대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
권상기,인하대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
현보람,한국체육대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
오세연,세명대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김우경,부산대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
이승엽,한남대학교,2.923254847,0,0.5,1,0,0.50324622,0.241267056,0
반가희,이화여자대학교,2.917513443,0,0.5,1,0,0.50324622,0.240793197,0
양호진,부산대학교,2.881885354,0,0.5,0.02,0,0.50324622,0.237852679,0
최대진,인천대학교,2.848666036,0,0.5,1,0,0.50324622,0.235110965,0
김주희,경희대학교,3.619853184,0,0.5,1,0,0.503287311,0.298759899,0
권건보,아주대학교,2.913473987,2.493205453,0.5,1,0,0.503328402,0.27774635,0
고동남,가톨릭대학교,2.848572106,0,0.5,1,0,0.50324622,0.235103213,0
권하영,경상대학교,2.924417602,0,0.5,1,0,0.50324622,0.241363023,0
허수영,가톨릭대학교,2.953270816,0,0.5,1,0,0.50324622,0.243744385,0
김나리,부경대학교,2.923768983,0,0.5,1,0,0.50324622,0.24130949,0
임선영,배재대학교,2.922675627,0,0.5,1,0,0.50324622,0.241219251,0
임선영,숙명여자대학교,0,0.19062036,0.475,0.02,0,0.478127055,0.002850778,0
양보람,충남대학교,2.848422592,0,0.5,0.02,0,0.50324622,0.235090873,0
최경희,순천대학교,2.848291199,0,0.5,1,0,0.50324622,0.235080029,0
임승주,성균관대학교(자연과학캠퍼스),2.924145481,0,0.5,1,0,0.50324622,0.241340564,0
최효근,한림대학교,2.90862386,0,0.5,0.02,0,0.50324622,0.240059507,0
윤준보,한국과학기술원,2.954686202,0,0.5,1,0,0.50324622,0.243861202,0
이재경,대진대학교,2.897179743,0,0.5,1,0,0.50324622,0.239114981,0
이재경,홍익대학교,4.632967473,0,0.5,1,0,0.503451677,0.382375976,0
문정환,성균관대학교(자연과학캠퍼스),2.911376573,0,0.5,1,0,0.50324622,0.240286698,0
김충섭,성균관대학교(자연과학캠퍼스),2.934535543,0,0.5,1,0,0.50324622,0.242198094,0
김인아,한양대학교,3.610424542,0,0.5,1,0,0.503287311,0.297981718,0
김인아,서울대학교,3.639298822,0,0.5,1,0,0.503287311,0.300364819,0
이경북,공주대학교,3.622242764,0,0.5,1,0,0.503287311,0.29895712,0
염헌영,서울대학교,2.956923944,1.576914721,0.4,1,0,0.402646285,0.267629067,0
이형일,서강대학교,2.951654125,0,0.5,1,0,0.50324622,0.243610954,0
최윤원,서울대학교,3.58891007,0,0.5,0.02,0,0.503287311,0.296206049,0
강연식,국민대학교,2.953307845,0,0.5,0.02,0,0.50324622,0.243747442,0
전라옥,숙명여자대학교,2.911538029,0,0.5,1,0,0.50324622,0.240300024,0
박윤용,선문대학교,2.876775165,0,0.5,0.02,0,0.50324622,0.237430916,0
박수한,건국대학교,3.600545875,0,0.5,0.02,0,0.503287311,0.297166395,0
박수한,전남대학교,3.588711961,0.09531018,0.5,0.02,0,0.503328402,0.297615087,0
양우겸,연세대학교,2.927012141,0,0.5,1,0,0.50324622,0.24157716,0
서병민,성결대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
박은영,신한대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
박은영,협성대학교,0,1.982379829,0.425,0.02,0.006944444,0.427806542,0.029647013,0
이정욱,연세대학교,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
이정욱,한국자동차연구원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
조효미,대연혁신리더어린이집,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
김정규,부경대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
구정우,성균관대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
오승희,한양대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
구아름,순천향대학교,0,2.660259537,0.5,0.02,0,0.50324622,0.039784883,0
안순재,동아대학교,0,1.887069649,0.5,0.02,0,0.50324622,0.028221624,0
이이든,경기대학교,0,1.887069649,0.5,1,0,0.50324622,0.028221624,0
김태형,전북대학교,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
박정원,한국외국어대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
박정원,서울대학교,3.623710231,0,0.5,1,0,0.503287311,0.299078235,0
김일환,성신여자대학교,0,2.231840688,0,1,0,0.000123274,0.033377766,0
